experience_id,experience_name,city,combined_id,sub_category_id,status
15934,Perth's Matagarup Bridge Climb: Twilight/Night Tickets,Perth,,1034,available
16646,Test Sri Hari,Paris,254,,available
7683,Egyptian Museum - Museu Egipci De Barcelona,Barcelona,2224,,available
13827,"Guided Tour of Oskar Schindler's Factory, Krakow Ghetto & Wieliczka Salt Mine",Krakow,2659,1010,available
17414,The Rhinegold,London,167,1038,available
12287,Skip the Line: Guided Tour Authentic Patios of Cordoba,Cordoba,1885,1010,available
10389,Sydney Harbour High Tea Sightseeing Cruise,Sydney,1577,1061,available
16030,San Francisco: 1-Day Hop-On Hop-Off Bus Tour,San Francisco,,1011,available
9040,FC Barcelona: Camp Nou Experience - Anytime Entry,Barcelona,283,1007,available
13467,Fast Track Tickets to Ripley's Believe It or Not!,Amsterdam,1860,1002,available
13798,San Gimignano: Museum Pass,San Gimignano,,1002,available
14560,Marineland Mallorca Entry Tickets,Mallorca,3054,1003,available
12220,Verona & Lake Garda Full Day Trip,Milan,1982,,available
11898,National Palace of Sintra: Skip the Ticket Line,Lisbon,1850,1007,available
15006,Klosterneuburg Monastery Guided Tour,Vienna,3226,1010,available
13823,The Wheel of Brisbane Tickets: Admission Only,Brisbane,2745,1007,available
7561,S.E.A Aquarium™ VIP Experience,Singapore,518,1005,available
15630,Combo: Orsay Museum + Centre Pompidou Skip-the-Line Tickets,Paris,471,1080,available
9525,Hamburg Complete Nightlife Reeperbahn & St. Pauli Tour,Hamburg,1445,1009,available
16029,Alcatraz Island Tour + 2-Day Hop-on Hop-Off City Tour,San Francisco,144,1011,available
14566,Fuerteventura Odyssee: 3 Activities,Fuerteventura,3060,1069,available
14113,"Perth Rockingham Tandem Skydive Tickets: 15,000ft",Perth,2871,1049,available
16797,Combo: Museum Of The Future + Ain Dubai Tickets,Dubai,3700,1080,available
15331,Express Circle Hop-On Hop-Off City Tour,Frankfurt Am Main,,1011,available
16239,Valencia Self Guided Audio Tour,Valencia,,1009,available
17134,2-Hour Surf Lesson in Byron Bay,Sydney,,1063,available
9402,"2-Day Guided Tour from Madrid: Toledo, Segovia, & Royal Palace of Madrid",Madrid,1680,,available
16708,Omni Theatre Tickets,Singapore,,1039,available
15104,Interlaken Canyoning Experience,Interlaken,,1056,available
14889,Grindelwald First - Top Adventure from Lucerne,Lucerne,3195,,available
7389,iFly Singapore Tickets,Singapore,3032,1055,available
15937,Full-Day Winery Tour: Gold Coast Pick-Up,Gold Coast,,1028,available
8917,6hr Prague City Tour with River Boat Cruise and Lunch,Prague,1214,1080,available
15355,Salzburg: City Tour with Mozart's Residence,Salzburg,3630,1012,available
17472,Key West Shipwreck Treasure Museum,Key West,,1002,available
12068,Sovereign Hills Entry Tickets,Melbourne,,1007,available
15564,Cuenca and Toledo Full Day Guided Tour from Madrid,Madrid,,1032,available
16976,Private cooking class in Rome,Rome,,1027,available
16987,Game of Thrones,Dubrovnik,,1010,available
17015,Great Ocean Road Sunset Tour,Melbourne,,1010,available
12128,Opera Performance Tickets at the Sydney Opera House,Sydney,1591,1038,available
16248,Vienna Self Guided Audio Tour,Vienna,,1012,available
12044,Pena Palace & Quinta da Regaleira Full Day Tour from Lisbon,Lisbon,1854,1032,available
12790,Ngong Ping Cable Car Experience - Special Offer for Non HK Residents,Hong Kong,1172,1007,available
16723,2.5 Hour City Boat Tour - Through the Center of Berlin to The West Harbor,Berlin,,1012,available
16855,Room On The Broom,Manchester,3129,1037,available
10117,Fast Track Guided Tour of Sagrada Familia,Barcelona,327,1010,available
17427,Girl On An Altar,London,167,1037,available
4239,Paradis Latin Show Tickets with Optional Champagne,Paris,486,1043,available
13607,Axe Throwing Experience in Singapore,Singapore,2694,1055,available
17360,Dachau Memorial Tour (former concentration camp),Munich,,1010,available
16555,Alster Round Trip Tickets,Hamburg,,1012,available
2936,The London Pass - Unlimited Attractions Pass,London,,1008,available
16466,Vatican Gardens Open Bus Tour with Vatican Museums and Sistine Chapel Reserved Entrance Tickets,Rome,,1010,available
16779,Wildlife Habitat Tickets,Cairns,,1090,available
16697,1-Hour Berlin City Cruise,Berlin,,1061,available
16893,Uffizi Gallery Semi-Private Guided Tour,Florence,,1010,available
15480,Cairns Giant Swing,Cairns,,1056,available
15950,Vienna Hop On Hop Off Evening Tour,Vienna,,1011,available
15853,Tickets for Shallow Waters Shark Encounter at Irukandji,Sydney,,1003,available
17067,Heraklion Archaeological Museum - Skip-The-Line Tickets with Self-Guided Audio Tour,Heraklion,,1010,available
926,30 Minute NYC Helicopter Tour from Downtown Manhattan,New York,,1057,available
14115,"Tandem Skydive At Hunter Valley - 15,000 ft",Sydney,1572,1049,available
14304,Herculaneum Archeologist Guided Tour: Skip The Line Tickets,Naples,1224,1010,available
16455,2.5-Hour Southern Islands Yacht Guided Tour,Singapore,,1061,available
17386,Nashville: Music City Night Tour,Nashville,,1036,available
13457,Reeperbahn Neighborhood Tours,Hamburg,1445,1010,available
14674,Transfers from Hurghada Airport to El Gouna,Hurghada,,1019,available
15747,Siena City Walking Tour to Cathedral,Siena,,1009,available
10124,Keukenhof: Skip-the-Line Tour with Transfers from Amsterdam,Amsterdam,1549,1010,available
16528,"Krakow: Guided Wawel Tour, Lunch, and Vistula River Cruise",Krakow,,1010,available
12732,Playa del Carmen: Dolphin Swim Adventure with Traditional Meals,Cancun,2483,1034,available
16556,Museum of Illusions - Athens,Athens,,1002,available
16374,Combo: KL Hop-on Hop-off Sightseeing Bus Tour + Aquaria KLCC Tickets,Kuala Lumpur,,1080,available
14199,"Skip The Line Tickets: ""Dimitrie Gusti"" National Village Museum",Bucharest,2901,1002,available
16977,Private cooking class in Milan,Milan,,1027,available
16964,Archaeological Museum of Naples Small Group tour with an archaeologist,Naples,,1010,available
16546,Museum of Illusions Athens Tickets,Athens,,1002,available
17367,St. Augustine Old Town Trolley + Museum Pass Combo Package,St Augustine,,1011,available
3126,Saver Combo - Skip the Line Tickets to Body Worlds Amsterdam & Canal Cruise,Amsterdam,1861,1002,available
15684,Guided Tour in the Pontifical Villas Gardens,Rome,3500,1010,available
7849,Roma Pass: 48 & 72 Hours Unlimited Pass,Rome,1177,,available
16596,The Bentong Farm Entrance Tickets,Kuala Lumpur,,1035,available
3085,The Amsterdam Dungeon Tickets with Amsterdam Canal Cruise,Amsterdam,3567,1007,available
13862,Classic Gold Coast Ballooning Tour with Vineyard Champagne Breakfast,Gold Coast,,1058,available
16658,"Priority Access Colosseum Underground, Arena and Ancient Rome",Rome,,1007,available
6867,Fast Track IMG Worlds of Adventure Tickets,Dubai,388,1001,available
13466,Skip-the-Line Tickets to Amsterdam Icebar - Drinks included,Amsterdam,3571,1007,available
14558,Mount Teide Sunset & Stars Observation Tour,Tenerife,2703,1010,available
15999,Amsterdam Classic Canal Cruise with Cheese and Drinks,Amsterdam,,1061,available
17127,Sydney - Beginner Surfing Lesson at Bondi Beach,Sydney,,1063,available
16607,Jais Sledder Tickets,Dubai,,1056,available
15925,Highlights of Brooklyn Bridge Bike Tour,New York,,1014,available
8884,Empire State Building Skip the Line Tickets,New York,234,1007,available
12172,Bali Bird Park - 1 Day Admission Ticket,Bali,1975,,available
12288,Royal London Tour With Changing of the Guard,London,1364,1009,available
14648,Horse Riding Experience on the Beach in Mallorca,Mallorca,,1056,available
16713,Combo: Bollywood Parks™ Dubai + Ain Dubai Tickets,Dubai,397,1080,available
11709,Skip the Line Ticket: Chateau of Chantilly,Paris,1786,1007,available
14454,Barcelona Erotic Museum Tickets: Skip The Line,Barcelona,2982,1002,available
15458,"Wawel Castle, Cathedral and Rynek Underground Museum: Guided Tour with Lunch",Krakow,,1010,available
13524,Caldera Half Day Tour With Transfers,Santorini,3200,1010,available
16771,Thyssen-Bornemisza Museum: Official Masterpieces Spanish-Guided Tour,Madrid,,1002,available
2700,Burj Khalifa Sunset Tickets: At The Top (Level 124 & 125),Dubai,158,1007,available
4445,IMG Worlds of Adventure Tickets,Dubai,388,1001,available
17117,Saigon Skydeck at Bitexco Financial Tower,Ho Chi Minh City,,1007,available
15984,Mount Vesuvius Climb with Guide & Transport from Pompeii,Naples,1223,1010,available
15100,Siena & San Gimignano: Day Trip of Medieval Tuscany by Minivan,Florence,1347,1032,available
13801,Krakow in 3 hours - Guided City Tour in an Electric Car,Krakow,,1010,available
11901,Moorish Castle: Skip the Line,Lisbon,1851,1007,available
14554,The British Music Experience Tickets,Liverpool,3052,1002,available
15402,Rome - English-Guided Tour of the Pantheon,Rome,2637,1010,available
13776,Funicular Round-Trip Tickets to Hungerburgbahn,Innsbruck,2731,1035,available
17100,Emirati Hospitality Experience (Breakfast),Dubai,,1012,available
15938,Full-Day Winery Tour: Brisbane Pick-Up,Brisbane,,1028,available
14408,Tickets to the 2.5-Hour Feeding Frenzy at the Bonorong Wildlife Sanctuary,Hobart,2959,1090,available
12286,"Royal Walking Tour, Changing of the Guard",London,1364,1009,available
13005,Marietas Islands & Playa del Amor From Puerto Vallarta with Lunch,Puerto Vallarta,,1032,available
9379,Guided Tour (<20 Guests) of Vatican Museums & Sistine Chapel,Rome,189,1002,available
9895,Heritage Falconry & Morning Nature Safari with Bedouin Breakfast,Dubai,3648,,available
11382,City Sightseeing: 24/48/72 Hours Dubai Hop-On-Hop-Off Ticket,Dubai,,1011,available
14321,Private and Tailored Cruise in Lisbon,Lisbon,,1060,available
16266,Historic Hamburg tour,Hamburg,,1012,available
17292,Formula 1 Singapore Airlines Singapore Grand Prix 2022,Singapore,,1042,available
9776,BigBus Paris: 2 Day Hop-On-Hop-Off Tour + Bateaux Parisien Cruise,Paris,261,1011,available
15763,Tickets for Whipray Encounter at Crocosaurus Cove,Darwin,,1003,available
6581,The Great Gatsby,London,167,1037,available
16442,Picnic on the Lawn with Winery Visit Tour,Rome,,1028,available
4082,Prado Museum Guided Tour with Skip the Line Entry,Madrid,576,1010,available
17096,Tickets to Hamburg Dungeon,Hamburg,,1009,available
1877,Dubai Dolphinarium Tickets: Swimming With Dolphins,Dubai,111,1003,available
14492,Hunter Valley Wine & Dine Tour,Sydney,,1026,available
14122,National Aquarium Abu Dhabi Entry Tickets,Abu Dhabi,3708,1003,available
16573,Best of Montenegro from Dubrovnik Day Tour,Dubrovnik,,1012,available
12433,Tickets to Entopia By Penang Butterfly Farm,Penang,2055,1007,available
16272,Candle Flight Dinner,Berlin,,1057,available
16606,Etisalat 5G/4G Tourist SIM Card for UAE - Sharjah Airport Pick-Up,Sharjah,,1023,available
15771,48-Hour Paris Hop-On Hop-Off Walking Tour - 3 Guided and 8 Self-Guided Routes,Paris,,1009,available
1875,Wild Wadi Water Park Tickets,Dubai,381,1001,available
16657,Mostar and Medjugorje Day Tour from Dubrovnik,Dubrovnik,,1012,available
7604,Accademia Gallery Guided Tour With Skip The Line Tickets,Florence,534,1002,available
13169,"Athens Full Day Group Tour with Acropolis, Ancient Greece Tour & Cape Sounio",Athens,1878,1010,available
13733,Healesville Sanctuary Tickets,Melbourne,2716,1003,available
13754,Singapore Ferry to Kusu Island and St John's Island,Singapore,,1061,available
14116,Old Town Bucharest Walking Food Tours,Bucharest,,1026,available
16386,Prague: 5-Course Medieval Dining with Show & Unlimited Drinks,Prague,3727,1025,available
17203,River Wonders - 40% Off on Child Tickets for Indian Residents,Singapore,3715,1070,available
17336,GUIDED WALKING TOUR OF SORRENTO,Sorrento,,1010,available
14862,Monumental Girona Tour,Barcelona,,1010,available
16873,Mykonos: Delos & Rhenia Islands Boat Cruise with Lunch & Transfers,Mykonos,,1061,available
16863,Wendy and Peter Pan,Manchester,3129,1037,available
14543,"Puy du Fou España: ""El Sueño de Toledo""",Madrid,3008,1037,available
14895,After Dark Walking Tour of Prague,Prague,1221,1009,available
15987,Ripley’s Adventureland Tickets,Kuala Lumpur,,1001,available
13515,Currumbin Wildlife Sanctuary Tickets,Gold Coast,,1003,available
11452,EKart Zabeel Karting Zone Dubai Mall,Dubai,2863,1007,available
12775,Skip the Line: Towers of La Rochelle Ticket,La Rochelle,2528,1007,available
16832,Blue Cave and 5 Islands Tour from Split,Split,,1034,available
17106,Langkawi Rainforest Jungle Trekking,Langkawi,2784,1010,available
3352,The Queen's Gallery at Buckingham Palace: Entrance Ticket with Multimedia Guide,London,1364,1007,available
16942,Dubrovnik: Game of Thrones Guided Tour with Special Lokrum Island (Qarth) Visit,Dubrovnik,,1010,available
17611,Dr Richard Shepherd: Unnatural Causes,London,167,1037,available
15801,Berlin TV Tower: Fast View Ticket & Tea Time,Berlin,1622,1007,available
16705,Green Spree Trip With The Luxury Solar Catamaran Cruise,Berlin,,1061,available
16530,Short Cruise on the Vistula and Schindler's Factory Museum Guided Tour,Krakow,,1010,available
12180,Small Group Rijksmuseum Guided Tour,Amsterdam,544,1010,available
16984,Taronga Zoo Express,Sydney,,1021,available
15606,"Tickets for Gold Coast Jet Ski, Parasail & Jetboat Experience",Gold Coast,2276,1064,available
16392,The Legends of Rome: Walking Tour of the Velabrum,Rome,,1009,available
17304,Half-day Guided Penang Countryside Cycling Tour with Transfer,Penang,,1010,available
14601,Zermatt to Gornergrat: Skip‐the‐Line Round-Trip Train Ticket,Zermatt,3076,1032,available
14090,Upside Down House Melaka Tickets,Melaka,2853,1007,available
16236,Seville Self Guided Audio Tour,Seville,,1012,available
15040,Phillip Island Seal Watching Cruise,Melbourne,3582,1060,available
17254,San Marco - Florence,Florence,,1002,available
15076,Villa Adriana: Skip the Line Tickets,Tivoli,3248,1060,available
17480,Key West Conch Tour Train,Key West,,1012,available
14383,Frascati Wine Tour from Rome with Lunch,Rome,,1026,available
10420,Altona Fish Market Tour,Hamburg,1416,1010,available
15303,Skip the Line Tickets to Hard Rock Cafe Prague,Prague,,1025,available
15501,San Gimignano - Duomo Entrance Ticket,San Gimignano,,1007,available
14196,Romania: Visiting Bucharest on a Private City Sightseeing Tour,Bucharest,,1013,available
11990,Skip the Line Acropolis Museum & Athens City Tour,Athens,1878,1010,available
14705,Tickets to Six,Manchester,3129,1036,available
8769,70-Minute Danube Cruise with Pizza and Unlimited Beer,Budapest,,1061,available
13576,Game of Thrones Boat Tour,Dubrovnik,2674,1010,available
15635,Combo: Grévin Museum + Seine River Cruise,Paris,2645,1080,available
15069,Combo TGID2 ,New York,2728,,available
12627,Los Cabos Deluxe City Tour with Lunch & Tequila Tasting with Transfers,Cabo San Lucas,,1012,available
1149,West Rim Bus Tour with Helicopter Ride & River Cruise,Las Vegas,47,1035,available
1936,The Yellow Boats: 60 Minutes Marina Cruise,Dubai,,1067,available
10546,Yarra Valley Full Day Gourmet Tour,Melbourne,1644,1026,available
15052,Santorini Private Wine Tour,Santorini,,1028,available
10535,Berlin TV Tower: Fast View Ticket & 3-Course Dinner,Berlin,1622,1007,available
15526,Hobart to Port Arthur Bus Service with Port Arthur Historic Site,Hobart,3646,1021,available
10339,Taronga Zoo Entry Ticket,Sydney,,1003,available
15025,Athens Original Vegan Tour,Athens,,1026,available
16037,Half Day Tour to Wine Country: Sonoma Valley,San Francisco,,1010,available
8749,Széchenyi Spa - Skip the line Tickets with Cabin & VIP Massage,Budapest,1152,,available
10987,Pompeii Skip The Line Entry Tickets with Audio Guide,Naples,1223,1007,available
16438,Split to Krka National Park Day Tour,Split,,1033,available
12123,"Pena Palace, Cabo da Roca, Cascais & Estoril Tour with Lunch from Lisbon",Lisbon,1854,1032,available
16399,Cinque Terre Full Day Guided Tour From Florence,Cinque Terre,,1010,available
9989,Eiffel Tower Summit Tickets with Guided Tour & Optional Seine River Cruise,Paris,243,1010,available
12422,Legoland Malaysia Tickets,Kuala Lumpur,,1001,available
7358,Gardens by the Bay Direct Entry Tickets,Singapore,1173,1007,available
17256,Casa Amatller Guided Tour,Barcelona,,1010,available
16316,Uffizi Gallery: Skip-the-Line Guided Tour,Florence,533,1010,available
10549,Phillip Island Penguin Parade Tour,Melbourne,,1035,available
12412,Red Sightseeing Berlin: Hop-on Hop-off Bus Tour 24/48 hrs,Berlin,2047,,available
16989,Panoptikum - Das Wachsfigurenkabinett,Hamburg,,1002,available
17157,Acropolis of Athens Morning Walking Tour,Athens,1878,1009,available
